"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"336511",,"1","false",,"","walker kz",,"20001101","","1","false","walker kz",,"author",
"336524",,"0","false",,"","whitney e",,"20001221","","1","false","whitney e",,"author",
"336526",,"0","false",,"","koh kk",,"20001001","","1","false","koh kk",,"author",
"336521",,"0","false",,"","reaven gm",,"20001221","","2","false","reaven gm",,"author",
"336531",,"0","false",,"","de winther mpj",,"20001201","","1","false","de winther mpj",,"author",
"336540",,"0","false",,"","kodama t",,"20001201","","1","false","kodama t",,"author",
"336539",,"0","false",,"","carter kj",,"20001201","","1","false","carter kj",,"author",
"336538",,"0","false",,"","gleaves la",,"20001201","","1","false","gleaves la",,"author",
"336537",,"0","false",,"","babaev vr",,"20001201","","1","false","babaev vr",,"author",
"336548",,"1","false",,"","tonolo g",,"20001101","","1","false","tonolo g",,"author",
"336550",,"1","false",,"","formato m",,"20001101","","1","false","formato m",,"author",
"336549",,"1","false",,"","melis mg",,"20001101","","1","false","melis mg",,"author",
"336556",,"1","false",,"","maioli m",,"20001101","","1","false","maioli m",,"author",
"336555",,"1","false",,"","cherchi gm",,"20001101","","1","false","cherchi gm",,"author",
"336552",,"1","false",,"","carboni a",,"20001101","","1","false","carboni a",,"author",
"336551",,"1","false",,"","angius mf",,"20001101","","1","false","angius mf",,"author",
"336554",,"1","false",,"","ciccarese m",,"20001101","","1","false","ciccarese m",,"author",
"336553",,"1","false",,"","brizzi p",,"20001101","","1","false","brizzi p",,"author",
"336564",,"0","false",,"","wollersheim h",,"20001215","","1","false","wollersheim h",,"author",
"336563",,"1","false",,"","demacker pn",,"19900101","","4","false","demacker pn",,"author",
"336565",,"0","false",,"","thien t",,"20001215","","1","false","thien t",,"author",
"336562",,"0","false",,"","van den berkmortel fw",,"20001215","","1","false","van den berkmortel fw",,"author",
"336571",,"0","false",,"","kunitomo m",,"20001201","","1","false","kunitomo m",,"author",
"336568",,"0","false",,"","kagota s",,"20001201","","1","false","kagota s",,"author",
"336567",,"0","false",,"","yamaguchi y",,"20001201","","1","false","yamaguchi y",,"author",
"336570",,"0","false",,"","shinozuka k",,"20001201","","1","false","shinozuka k",,"author",
"336569",,"0","false",,"","nakamura k",,"20001201","","1","false","nakamura k",,"author",
"336579",,"0","false",,"","zuliani g",,"19900201","","2","false","zuliani g",,"author",
"336582",,"0","false",,"","ijem j",,"20001201","","1","false","ijem j",,"author",
"336578",,"0","false",,"","palmieri e",,"20000101","","1","false","palmieri e",,"author",
"336577",,"0","false",,"","volpato s",,"20000101","","1","false","volpato s",,"author",
"336588",,"1","false",,"","iavicoli m",,"20001101","","1","false","iavicoli m",,"author",
"336587",,"2","false",,"","annuzzi g",,"19910301","","2","false","annuzzi g",,"author",
"336589",,"1","false",,"","coronel ga",,"20001101","","1","false","coronel ga",,"author",
"336583",,"0","false",,"","granlie c",,"20001201","","1","false","granlie c",,"author",
"336586",,"1","false",,"","innelli f",,"20001101","","1","false","innelli f",,"author",
"336585",,"1","false",,"","romano g",,"20001101","","1","false","romano g",,"author",
"336596",,"2","false",,"","augustin ls",,"20000806","","2","false","augustin ls",,"author",
"336598",,"1","false",,"","garsetti m",,"20001125","","1","false","garsetti m",,"author",
"336597",,"0","false",,"","lee b",,,"","0","false","lee b",,"author",
"336604",,"1","false",,"","sviridov d",,"20001101","","1","false","sviridov d",,"author",
"336603",,"0","false",,"","nestel p",,,"","0","false","nestel p",,"author",
"336600",,"2","false",,"","fulgoni v",,"20000806","","2","false","fulgoni v",,"author",
"336599",,"1","false",,"","cagampang gb",,"20001125","","1","false","cagampang gb",,"author",
"336602",,"1","false",,"","shige h",,"20001101","","1","false","shige h",,"author",
"336612",,"0","false",,"","muller-berghaus g",,"20001101","","1","false","muller-berghaus g",,"author",
"336611",,"0","false",,"","stehr a",,"20001101","","1","false","stehr a",,"author",
"336610",,"0","false",,"","taborski u",,"20001101","","1","false","taborski u",,"author",
"336609",,"0","false",,"","jovin is",,"20001101","","1","false","jovin is",,"author",
"336620",,"0","false",,"","hyvonen mt",,"20001118","","1","false","hyvonen mt",,"author",
"336619",,"0","false",,"","pentikainen mo",,"20001118","","1","false","pentikainen mo",,"author",
"336622",,"0","false",,"","ala-korpela m",,"20001118","","1","false","ala-korpela m",,"author",
"336621",,"0","false",,"","kovanen pt",,"19910101","","2","false","kovanen pt",,"author",
"336618",,"0","false",,"","hevonoja t",,"20001118","","1","false","hevonoja t",,"author",
"336627",,"1","false",,"","marian aj",,"20001101","","1","false","marian aj",,"author",
"336624",,"1","false",,"","herd ja",,"20001101","","1","false","herd ja",,"author",
"336626",,"1","false",,"","dunn jk",,"20001101","","1","false","dunn jk",,"author",
"336625",,"1","false",,"","ferlic ll",,"20001101","","1","false","ferlic ll",,"author",
"336636",,"1","false",,"","robinson pj",,"20001118","","1","false","robinson pj",,"author",
"336635",,"1","false",,"","clayton a",,"20001118","","1","false","clayton a",,"author",
"336638",,"1","false",,"","kush d",,"20001118","","1","false","kush d",,"author",
"336637",,"1","false",,"","tomiak rh",,"20001118","","1","false","tomiak rh",,"author",
"336632",,"1","false",,"","macmahon m",,"20001118","","1","false","macmahon m",,"author",
"336634",,"1","false",,"","cummings ce",,"20001118","","1","false","cummings ce",,"author",
"336633",,"1","false",,"","kirkpatrick c",,"20001118","","1","false","kirkpatrick c",,"author",
"336644",,"0","false",,"","hedin u",,"20000101","","1","false","hedin u",,"author",
"336643",,"0","false",,"","johansson bl",,"20000101","","1","false","johansson bl",,"author",
"336645",,"0","false",,"","ryden l",,"20000101","","1","false","ryden l",,"author",
"336639",,"1","false",,"","tobert j",,"20001118","","1","false","tobert j",,"author",
"336642",,"0","false",,"","bohm f",,"20000101","","1","false","bohm f",,"author",
"336641",,"0","false",,"","pernow j",,"20000101","","1","false","pernow j",,"author",
"336651",,"0","false",,"","wickemeyer wj",,"20001115","","1","false","wickemeyer wj",,"author",
"336654",,"0","false",,"","lia a",,"20001115","","1","false","lia a",,"author",
"336653",,"0","false",,"","almendingen k",,"20001115","","1","false","almendingen k",,"author",
"336650",,"0","false",,"","conroy c",,"20001115","","1","false","conroy c",,"author",
