"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"246122",,"0","false",,"","meynell l",,"20101113","","1","false","meynell l",,"author",
"246121",,"0","false",,"","verow c",,"20101113","","1","false","verow c",,"author",
"246120",,"0","false",,"","leary ho",,"20101113","","1","false","leary ho",,"author",
"246119",,"0","false",,"","kitchen m",,"20101113","","1","false","kitchen m",,"author",
"246126",,"0","false",,"","jewkes c",,"20101113","","1","false","jewkes c",,"author",
"246125",,"0","false",,"","jones a",,"20101113","","1","false","jones a",,"author",
"246124",,"0","false",,"","bain s",,"20101113","","1","false","bain s",,"author",
"246123",,"0","false",,"","rollinson l",,"20101113","","1","false","rollinson l",,"author",
"246130",,"0","false",,"","nicol j",,"20101113","","1","false","nicol j",,"author",
"246129",,"0","false",,"","gill p",,"20101113","","1","false","gill p",,"author",
"246128",,"0","false",,"","bateson m",,"20101113","","1","false","bateson m",,"author",
"246127",,"0","false",,"","russon c",,"20101113","","1","false","russon c",,"author",
"246134",,"0","false",,"","halestrap m",,"20101113","","1","false","halestrap m",,"author",
"246133",,"0","false",,"","andrews g",,"20101113","","1","false","andrews g",,"author",
"246132",,"0","false",,"","stansbie d",,"20101113","","1","false","stansbie d",,"author",
"246131",,"0","false",,"","bayly g",,"20101113","","1","false","bayly g",,"author",
"246138",,"0","false",,"","wareing h",,"20101113","","1","false","wareing h",,"author",
"246137",,"0","false",,"","briggs r",,"20101113","","1","false","briggs r",,"author",
"246136",,"0","false",,"","appleyard d",,"20101113","","1","false","appleyard d",,"author",
"246135",,"0","false",,"","meredith j",,"20101113","","1","false","meredith j",,"author",
"246142",,"0","false",,"","khalifa m",,"20101113","","1","false","khalifa m",,"author",
"246141",,"0","false",,"","kenyon m",,"20101113","","1","false","kenyon m",,"author",
"246140",,"0","false",,"","holt j",,,"","0","false","holt j",,"author",
"246139",,"0","false",,"","holmes k",,"20101113","","1","false","holmes k",,"author",
"246146",,"0","false",,"","creamer j",,"20101113","","1","false","creamer j",,"author",
"246145",,"0","false",,"","watkinson r",,"20101113","","1","false","watkinson r",,"author",
"246144",,"0","false",,"","wass a",,"20101113","","1","false","wass a",,"author",
"246143",,"0","false",,"","newton d",,"20101113","","1","false","newton d",,"author",
"246150",,"0","false",,"","castro k",,"20101113","","1","false","castro k",,"author",
"246149",,"0","false",,"","butler c",,"20101113","","1","false","butler c",,"author",
"246148",,"0","false",,"","bethell a",,"20101113","","1","false","bethell a",,"author",
"246147",,"0","false",,"","anderson s",,"20101113","","1","false","anderson s",,"author",
"246154",,"0","false",,"","machin j",,"20101113","","1","false","machin j",,"author",
"246153",,"0","false",,"","cleaver k",,"20101113","","1","false","cleaver k",,"author",
"246152",,"0","false",,"","weston m",,"20101113","","1","false","weston m",,"author",
"246151",,"0","false",,"","washington m",,"20101113","","1","false","washington m",,"author",
"246158",,"0","false",,"","been m",,"20101113","","1","false","been m",,"author",
"246157",,"0","false",,"","van aalst a",,"20101113","","1","false","van aalst a",,"author",
"246156",,"0","false",,"","sinclair j",,"20101113","","1","false","sinclair j",,"author",
"246155",,"0","false",,"","wray r",,"20101113","","1","false","wray r",,"author",
"246162",,"0","false",,"","gill l",,"20101113","","1","false","gill l",,"author",
"246161",,"0","false",,"","burke a",,"20101113","","1","false","burke a",,"author",
"246160",,"0","false",,"","bates d",,"20101113","","1","false","bates d",,"author",
"246159",,"0","false",,"","mattu r",,"20101113","","1","false","mattu r",,"author",
"246166",,"0","false",,"","rose g",,"20101113","","1","false","rose g",,"author",
"246165",,"0","false",,"","robson h",,"20101113","","1","false","robson h",,"author",
"246164",,"0","false",,"","cowley m",,"20101113","","1","false","cowley m",,"author",
"246163",,"0","false",,"","walton e",,"20101113","","1","false","walton e",,"author",
"246170",,"0","false",,"","donnelly r",,"20101113","","1","false","donnelly r",,"author",
"246169",,"0","false",,"","peascod b",,"20101113","","1","false","peascod b",,"author",
"246168",,"0","false",,"","mallinson j",,"20101113","","1","false","mallinson j",,"author",
"246167",,"0","false",,"","kerr m",,"20101113","","1","false","kerr m",,"author",
"246174",,"0","false",,"","hannah j",,"20101113","","1","false","hannah j",,"author",
"246173",,"0","false",,"","gibson t",,"20101113","","1","false","gibson t",,"author",
"246172",,"0","false",,"","scott a",,"20101113","","1","false","scott a",,"author",
"246171",,"0","false",,"","kalk j",,"20101113","","1","false","kalk j",,"author",
"246178",,"0","false",,"","frost s",,"20101113","","1","false","frost s",,"author",
"246177",,"0","false",,"","pearson n",,"20101113","","1","false","pearson n",,"author",
"246176",,"0","false",,"","margetts m",,"20101113","","1","false","margetts m",,"author",
"246175",,"0","false",,"","henshaw l",,"20101113","","1","false","henshaw l",,"author",
"246182",,"0","false",,"","inman a",,"20101113","","1","false","inman a",,"author",
"246181",,"0","false",,"","went j",,"20101113","","1","false","went j",,"author",
"246180",,"0","false",,"","marshall a",,"20101113","","1","false","marshall a",,"author",
"246179",,"0","false",,"","murray s",,"20101113","","1","false","murray s",,"author",
"246186",,"0","false",,"","roberts g",,"20101113","","1","false","roberts g",,"author",
"246185",,"0","false",,"","kemp t",,"20101113","","1","false","kemp t",,"author",
"246184",,"0","false",,"","teasdale a",,"20101113","","1","false","teasdale a",,"author",
"246183",,"0","false",,"","simmonds j",,"20101113","","1","false","simmonds j",,"author",
"246190",,"0","false",,"","molloy o",,"20101113","","1","false","molloy o",,"author",
"246189",,"0","false",,"","lloyd m",,"20101113","","1","false","lloyd m",,"author",
"246188",,"0","false",,"","cahill s",,"20101113","","1","false","cahill s",,"author",
"246187",,"0","false",,"","kooner j",,"20101113","","1","false","kooner j",,"author",
"246194",,"0","false",,"","lindley r",,"20101113","","1","false","lindley r",,"author",
"246193",,"0","false",,"","wilder c",,"20101113","","1","false","wilder c",,"author",
"246192",,"0","false",,"","galvin m",,"20101113","","1","false","galvin m",,"author",
"246191",,"0","false",,"","wigley j",,"20101113","","1","false","wigley j",,"author",
"246198",,"0","false",,"","johnston j",,"20101113","","1","false","johnston j",,"author",
"246197",,"0","false",,"","hillis l",,"20101113","","1","false","hillis l",,"author",
"246196",,"0","false",,"","swainson c",,"20101113","","1","false","swainson c",,"author",
"246195",,"0","false",,"","shaw s",,"20101113","","1","false","shaw s",,"author",
"246202",,"0","false",,"","mushahwar s",,"20101113","","1","false","mushahwar s",,"author",
"246201",,"0","false",,"","kennedy m",,,"","0","false","kennedy m",,"author",
"246200",,"0","false",,"","miller d",,"20101113","","1","false","miller d",,"author",
"246199",,"0","false",,"","johnstone a",,"20101113","","1","false","johnstone a",,"author",
"246206",,"0","false",,"","greenhalgh s",,"20101113","","1","false","greenhalgh s",,"author",
"246205",,"0","false",,"","schofield j",,"20101113","","1","false","schofield j",,"author",
"246204",,"0","false",,"","ayer g",,"20101113","","1","false","ayer g",,"author",
"246203",,"0","false",,"","savage m",,,"","0","false","savage m",,"author",
"246210",,"0","false",,"","papouchado m",,"20101113","","1","false","papouchado m",,"author",
"246209",,"0","false",,"","coulson c",,"20101113","","1","false","coulson c",,"author",
"246208",,"0","false",,"","speak s",,"20101113","","1","false","speak s",,"author",
"246207",,"0","false",,"","parks j",,,"","0","false","parks j",,"author",
"246214",,"0","false",,"","hunter j",,"20101113","","1","false","hunter j",,"author",
"246213",,"0","false",,"","campbell c",,"20101113","","1","false","campbell c",,"author",
"246212",,"0","false",,"","wisby j",,"20101113","","1","false","wisby j",,"author",
"246211",,"0","false",,"","carpenter r",,"20101113","","1","false","carpenter r",,"author",
"246218",,"0","false",,"","halliday a",,"20101113","","1","false","halliday a",,"author",
"246217",,"0","false",,"","lindsay d",,"20101113","","1","false","lindsay d",,"author",
"246216",,"0","false",,"","gallacher m",,"20101113","","1","false","gallacher m",,"author",
"246215",,"0","false",,"","young h",,"20101113","","1","false","young h",,"author",
"246222",,"0","false",,"","wierzbicki a",,,"","0","false","wierzbicki a",,"author",
"246221",,"0","false",,"","chambers j",,"20101113","","1","false","chambers j",,"author",
"246220",,"0","false",,"","donahoo lo",,"20101113","","1","false","donahoo lo",,"author",
"246219",,"0","false",,"","godfrey s",,"20101113","","1","false","godfrey s",,"author",
"246226",,"0","false",,"","vallance b",,"20101113","","1","false","vallance b",,"author",
"246225",,"0","false",,"","oldroyd k",,"20101113","","1","false","oldroyd k",,"author",
"246224",,"0","false",,"","nwafor k",,"20101113","","1","false","nwafor k",,"author",
"246223",,"0","false",,"","parkin d",,"20101113","","1","false","parkin d",,"author",
"246230",,"0","false",,"","crawford m",,"20101113","","1","false","crawford m",,"author",
