"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"402473",,"0","false",,"","dehmlow h",,"20051201","","1","false","dehmlow h",,"author",
"402474",,"0","false",,"","morand oh",,"20051201","","1","false","morand oh",,"author",
"402471",,"0","false",,"","edwards jy",,"20030501","","2","false","edwards jy",,"author",
"402472",,"0","false",,"","aebi jd",,"20051201","","1","false","aebi jd",,"author",
"402493",,"0","false",,"","sasaguri t",,"20051001","","1","false","sasaguri t",,"author",
"402494",,"0","false",,"","sasaguri y",,"20051001","","1","false","sasaguri y",,"author",
"402491",,"0","false",,"","yamashita k",,"20051001","","1","false","yamashita k",,"author",
"402492",,"0","false",,"","tanaka s",,"20051001","","1","false","tanaka s",,"author",
"402489",,"0","false",,"","ozumi k",,"20051001","","1","false","ozumi k",,"author",
"402490",,"0","false",,"","tasaki h",,"20051001","","1","false","tasaki h",,"author",
"402487",,"0","false",,"","palmieri j",,"20051008","","1","false","palmieri j",,"author",
"402495",,"0","false",,"","nakashima y",,"20051001","","1","false","nakashima y",,"author",
"402510",,"4","false",,"","knopp rh",,"19890101","","5","false","knopp rh",,"author",
"402507",,"1","false",,"","appel lj",,"20030715","","1","false","appel lj",,"author",
